domain,dimension,indicator,Date,value,boundary
social,food,food_insecurity,2015,10.8,0
social,food,food_insecurity,2016,11.8,0
social,food,food_insecurity,2017,12.7,0
social,food,food_insecurity,2018,13.3,0
social,food,food_insecurity,2019,12.3,0
social,food,food_insecurity,2020,11.9,0
social,food,food_insecurity,2021,11.4,0
social,food,food_insecurity,2022,12.9,0
social,food,food_insecurity,2023,13.8,0
social,food,food_insecurity,2024,15.1,0
